domain,fail_count,stages,error_types,last_institution,sample_url,sample_message
kdjcenter.gjto.or.kr,1,sitemap,HTTPError,김대중컨벤션센터,https://kdjcenter.gjto.or.kr/sitemap.xml,HTTP Error 404:
www.acc.go.kr,1,sitemap,HTTPError,국립아시아문화전당,http://www.acc.go.kr/sitemap.xml,HTTP Error 404: Not Found
overlab.creatorlink.net,1,sitemap,HTTPError,오버랩,http://overlab.creatorlink.net/sitemap.xml,HTTP Error 404: Not Found
www.kbchousing.com,1,sitemap,HTTPError,KBC건축박람회,http://www.kbchousing.com/sitemap.xml,HTTP Error 404: Not Found
www.kbcbaby.co.kr,1,sitemap,HTTPError,KBC유아박람회,http://www.kbcbaby.co.kr/sitemap.xml,HTTP Error 404: Not Found
seobitmaru.seogu.gwangju.kr,1,sitemap,HTTPError,서빛마루문화예술회관,https://seobitmaru.seogu.gwangju.kr/sitemap.xml,HTTP Error 404: Not Found
www.gjsgcc.or.kr,1,sitemap,HTTPError,광주광역시 서구문화원,http://www.gjsgcc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.donggucc.kr,1,sitemap,HTTPError,동구문화센터,http://www.donggucc.kr/sitemap.xml,HTTP Error 404:
bitculture.gjcf.or.kr,1,sitemap,HTTPError,빛고을 시민문화관,http://bitculture.gjcf.or.kr/sitemap.xml,HTTP Error 404: Not Found
gbfmc.or.kr,1,sitemap,HTTPError,남도향토음식박물관,https://gbfmc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.uijae.org,1,sitemap,HTTPError,의재미술관,http://www.uijae.org/sitemap.xml,HTTP Error 404: Not Found
www.donggu.kr,1,sitemap,HTTPError,동구인문학당,https://www.donggu.kr/sitemap.xml,HTTP Error 404: Not Found
yjgreencity.com,1,sitemap,HTTPError,양주시스마트그린포트,https://yjgreencity.com/sitemap.xml,HTTP Error 404: Not Found
www.yangju.org,1,sitemap,HTTPError,양주문화원,http://www.yangju.org/sitemap.xml,HTTP Error 404: Not Found
www.lighting-museum.com,1,sitemap,HTTPError,조명박물관,http://www.lighting-museum.com/sitemap.xml,HTTP Error 404: Not Found
www.ahnsangchul.co.kr,1,sitemap,HTTPError,안상철미술관,http://www.ahnsangchul.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.jpmuseum.co.kr,1,sitemap,HTTPError,죽포미술관,http://www.jpmuseum.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.yeoju.go.kr,1,sitemap,HTTPError,여주시립 폰박물관,https://www.yeoju.go.kr/sitemap.xml,HTTP Error 404: Not Found
gsarc.co.kr,1,sitemap,HTTPError,감성주택 전시장,http://gsarc.co.kr/sitemap.xml,HTTP Error 404: Not Found
jgpm.ggcf.kr,1,sitemap,HTTPError,전곡선사박물관,https://jgpm.ggcf.kr/sitemap.xml,HTTP Error 404: Not Found
www.gpc.or.kr,1,sitemap,HTTPError,가평문화원,http://www.gpc.or.kr/sitemap.xml,HTTP Error 404: Not Found
musicvillage1939.com,1,sitemap,HTTPError,음악역1939,http://musicvillage1939.com/sitemap.xml,HTTP Error 404: Not Found
www.namsongart.com,1,sitemap,HTTPError,남송미술관,http://www.namsongart.com/sitemap.xml,HTTP Error 404: Not Found
www.ymuseum.org,1,sitemap,HTTPError,양평군립미술관,http://www.ymuseum.org/sitemap.xml,HTTP Error 404: Not Found
www.seojongart.com,1,sitemap,HTTPError,갤러리서종,http://www.seojongart.com/sitemap.xml,HTTP Error 404: Not Found
ypculture.org,1,sitemap,HTTPError,양평문화원,http://ypculture.org/sitemap.xml,HTTP Error 404: Not Found
www.omnidome.co.kr,1,sitemap,HTTPError,옴니돔하우스전시장,http://www.omnidome.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.inmm.or.kr,1,sitemap,HTTPError,국립인천해양박물관,https://www.inmm.or.kr/sitemap.xml,HTTP Error 404:
www.ganghwa.go.kr,1,sitemap,HTTPError,강화천문과학관,https://www.ganghwa.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.portrock.kr,1,sitemap,HTTPError,인천음악창작소,http://www.portrock.kr/sitemap.xml,HTTP Error 404: Not Found
icjgcc.or.kr,1,sitemap,HTTPError,인천중구문화원,https://icjgcc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.bpcc.or.kr,1,sitemap,HTTPError,부평문화원,http://www.bpcc.or.kr/sitemap.xml,HTTP Error 404: Not Found
bsports.bpss.or.kr,1,sitemap,HTTPError,인천북부교육문화센터,http://bsports.bpss.or.kr/sitemap.xml,HTTP Error 404:
haedenmuseum.com,1,sitemap,HTTPError,해든뮤지움,http://haedenmuseum.com/sitemap.xml,HTTP Error 404: Not Found
www.wooriart.co.kr,1,sitemap,HTTPError,우리미술관,http://www.wooriart.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.denartgallery.co.kr,1,sitemap,HTTPError,덴아트갤러리,https://www.denartgallery.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.artspacecargo.com,1,sitemap,HTTPError,아트스페이스카고,http://www.artspacecargo.com/sitemap.xml,HTTP Error 404: Not Found
www.iecs.go.kr,1,sitemap,HTTPError,인천광역시교육청학생교육문화회관,http://www.iecs.go.kr/sitemap.xml,HTTP Error 404: Not Found
subong.or.kr,1,sitemap,HTTPError,수봉문화회관,http://subong.or.kr/sitemap.xml,HTTP Error 404: Not Found
dic.pulip.kr,1,sitemap,HTTPError,풀잎문화센터 동인천지부,http://dic.pulip.kr/sitemap.xml,HTTP Error 404: Not Found
www.jmpgallery.net,1,sitemap,HTTPError,제물포갤러리,http://www.jmpgallery.net/sitemap.xml,HTTP Error 404: Not Found
ifac.or.kr,1,sitemap,HTTPError,인천공연예술연습공간,https://ifac.or.kr/sitemap.xml,HTTP Error 404:
www.clownmime.com,1,sitemap,HTTPError,작은극장 돌체,http://www.clownmime.com/sitemap.xml,HTTP Error 404: Not Found
www.icuh.or.kr,1,sitemap,HTTPError,인천통일관,http://www.icuh.or.kr/sitemap.xml,HTTP Error 404: Not Found
science.kma.go.kr,1,sitemap,HTTPError,국립충주기상과학관,https://science.kma.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.3amgallery.co.kr,1,sitemap,HTTPError,새벽세시 갤러리,https://www.3amgallery.co.kr/sitemap.xml,HTTP Error 404: Not Found
hwarang.cdws.or.kr,1,sitemap,HTTPError,청도 신화랑풍류마을,http://hwarang.cdws.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.icetour.co.kr,1,sitemap,HTTPError,국제박람회여행사,https://www.icetour.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.hyowonecc.co.kr,1,sitemap,HTTPError,효원연수문화센터,http://www.hyowonecc.co.kr/sitemap.xml,HTTP Error 404: Not Found
yeonsugallery.kr,1,sitemap,HTTPError,원주꽃집연수갤러리,https://yeonsugallery.kr/sitemap.xml,HTTP Error 404: Not Found
portal.icbp.go.kr,1,sitemap,HTTPError,부평역사박물관,https://portal.icbp.go.kr/sitemap.xml,HTTP Error 404: Not Found
m.site.naver.com,1,sitemap,HTTPError,롯데마트문화센터 부평점,https://m.site.naver.com/sitemap.xml,HTTP Error 404: Not Found
bp.pulip.kr,1,sitemap,HTTPError,풀잎문화센터 부평지부,http://bp.pulip.kr/sitemap.xml,HTTP Error 404: Not Found
www.gomarugallery.com,1,sitemap,HTTPError,갤러리고마루,https://www.gomarugallery.com/sitemap.xml,HTTP Error 404: Not Found
museum.gyeyang.go.kr,1,sitemap,HTTPError,계양산성박물관,https://museum.gyeyang.go.kr/sitemap.xml,HTTP Error 404: Not Found
airbnb.com,1,sitemap,HTTPError,space2674,https://airbnb.com/sitemap.xml,HTTP Error 404: Not Found
ccart.or.kr,1,sitemap,HTTPError,춘천미술관,http://ccart.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.gallerygaenaree.com,1,sitemap,HTTPError,개나리미술관,https://www.gallerygaenaree.com/sitemap.xml,HTTP Error 404: Not Found
www.wjacp.kr,1,sitemap,HTTPError,남산골 문화센터,http://www.wjacp.kr/sitemap.xml,HTTP Error 404: Not Found
commonzfield.kr,1,sitemap,HTTPError,커먼즈필드 춘천,http://commonzfield.kr/sitemap.xml,HTTP Error 404: Not Found
brushstory.co.kr,1,sitemap,HTTPError,붓이야기박물관,https://brushstory.co.kr/sitemap.xml,HTTP Error 404: Not Found
yeochomuseum.kr,1,sitemap,HTTPError,여초서예관,http://yeochomuseum.kr/sitemap.xml,HTTP Error 404: Not Found
www.gopanhwa.com,1,sitemap,HTTPError,명주사고판화박물관,http://www.gopanhwa.com/sitemap.xml,HTTP Error 404: Not Found
jsgmuseum.kr,1,sitemap,HTTPError,전상국 문학의 뜰,http://jsgmuseum.kr/sitemap.xml,HTTP Error 404: Not Found
auroradanceclub.com,1,page,HTTPError,오로라댄스,https://auroradanceclub.com/2025/07/02/%ec%8b%9d%eb%ac%bc%ea%b3%bc-%ec%9e%98-%ec%96%b4%ec%9a%b8%eb%a6%ac%eb%8a%94-%ec%98%a4%eb%b8%8c%ec%a0%9c-%ec%a1%b0%eb%aa%85%ef%bd%9c%ec%a0%84%ec%8b%9c%ea%b7%b8%eb%a6%bc%ec%84%a0%eb%ac%bc%ec%88%98/,HTTP Error 404: Not Found
www.wjmunwha.or.kr,1,sitemap,HTTPError,원주문화원,http://www.wjmunwha.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.gncc.or.kr,1,sitemap,HTTPError,강릉문화원,http://www.gncc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.hs-culture.or.kr,1,sitemap,HTTPError,횡성문화원,http://www.hs-culture.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.cocobau.com,1,sitemap,HTTPError,춘천인형극장,http://www.cocobau.com/sitemap.xml,HTTP Error 403:
www.wonju.go.kr,1,sitemap,HTTPError,백운아트홀,http://www.wonju.go.kr/sitemap.xml,HTTP Error 404: Not Found
citf.or.kr,1,institution-timeout,TimeoutError,봄내극장,http://citf.or.kr/,institution timeout reached
www.museum.gangwon.kr,1,ocr-loop,InstitutionTimeoutError,사립 강원종합박물관,http://www.museum.gangwon.kr/exhibition/exhibition_040100.html,institution timeout reached
www.parksookeun.or.kr,1,sitemap,HTTPError,양구군립박수근미술관,http://www.parksookeun.or.kr/sitemap.xml,HTTP Error 404: Not Found
nara.narafestival.com,1,sitemap,HTTPError,세계최대 실내 얼음조각광장,http://nara.narafestival.com/sitemap.xml,HTTP Error 404: Not Found
www.donggangphoto.com,1,sitemap,HTTPError,동강 사진워크샵,http://www.donggangphoto.com/sitemap.xml,HTTP Error 404: Not Found
chuncheon.museum.go.kr,1,sitemap,HTTPError,국립춘천박물관 어린이박물관,https://chuncheon.museum.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.munhwatongsin.co.kr,1,sitemap,HTTPError,공간제로,http://www.munhwatongsin.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.unipluscenter.go.kr,1,sitemap,HTTPError,강원권통일플러스센터,https://www.unipluscenter.go.kr/sitemap.xml,HTTP Error 404: Not Found
museum.kangwon.ac.kr,1,sitemap,HTTPError,강원대학교 중앙박물관,http://museum.kangwon.ac.kr/sitemap.xml,HTTP Error 404: Not Found
museum.hallym.ac.kr,1,sitemap,HTTPError,한림대학교 박물관,http://museum.hallym.ac.kr/sitemap.xml,HTTP Error 404: Not Found
www.cccf.or.kr,1,sitemap,HTTPError,아르숲생활문화센터,http://www.cccf.or.kr/sitemap.xml,HTTP Error 404: Not Found
sillok.gogung.go.kr,1,sitemap,HTTPError,국립조선왕조실록박물관,https://sillok.gogung.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.wsart.net,1,sitemap,HTTPError,월산미술관,http://www.wsart.net/sitemap.xml,HTTP Error 404: Not Found
www.uwcf.or.kr,1,sitemap,HTTPError,장생포문화창고,http://www.uwcf.or.kr/sitemap.xml,HTTP Error 404:
ulsan.kbs.co.kr,1,sitemap,HTTPError,KBS울산홀,http://ulsan.kbs.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.donghaecc.co.kr,1,sitemap,HTTPError,동해문화원,http://www.donghaecc.co.kr/sitemap.xml,HTTP Error 404: Not Found
donghae.pulib.com,1,sitemap,HTTPError,풀잎문화센터 동해지부,http://donghae.pulib.com/sitemap.xml,HTTP Error 404: Not Found
www.sorakcc.com,1,sitemap,HTTPError,설악산책,http://www.sorakcc.com/sitemap.xml,HTTP Error 404: Not Found
www.oksc.or.kr,1,sitemap,RuntimeError,문화공간 돌담,http://www.oksc.or.kr/sitemap.xml,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)>
www.matembox.com,1,sitemap,HTTPError,메이트엠박스 속초메가박스전시장,https://www.matembox.com/sitemap.xml,HTTP Error 404: Not Found
www.pulib.com,1,sitemap,HTTPError,풀잎문화센터 속초지부,http://www.pulib.com/sitemap.xml,HTTP Error 404: Not Found
www.dogong.net,1,sitemap,HTTPError,석봉도자기미술관,http://www.dogong.net/sitemap.xml,HTTP Error 404: Not Found
sccc.or.kr,1,sitemap,HTTPError,삼척문화원,https://sccc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.hccf.or.kr,1,sitemap,HTTPError,홍천문화예술회관,http://www.hccf.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.hccc.co.kr,1,sitemap,HTTPError,홍천문화센터,http://www.hccc.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.hyoseok.net,1,sitemap,HTTPError,효석달빛언덕,http://www.hyoseok.net/sitemap.xml,HTTP Error 404: Not Found
www.kkumteul.com,1,sitemap,HTTPError,꿈틀어울림센터,https://www.kkumteul.com/sitemap.xml,HTTP Error 404: Not Found
ywcul.or.kr,1,sitemap,HTTPError,영월문화원,http://ywcul.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.radiostar.or.kr,1,sitemap,HTTPError,라디오스타박물관,http://www.radiostar.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.dgphotomuseum.com,1,sitemap,HTTPError,동강사진박물관,http://www.dgphotomuseum.com/sitemap.xml,HTTP Error 404:
www.youiculture.com,1,sitemap,HTTPError,유이당,https://www.youiculture.com/sitemap.xml,HTTP Error 404: Not Found
jcac.kr,1,sitemap,HTTPError,제천예술의전당,https://jcac.kr/sitemap.xml,HTTP Error 404: Not Found
yongpyong.co.kr,1,sitemap,HTTPError,서밋랜드,https://yongpyong.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.pycc.or.kr,1,sitemap,HTTPError,평창문화원,http://www.pycc.or.kr/sitemap.xml,HTTP Error 404: Not Found
pom2018.org,1,sitemap,HTTPError,2018평창동계올림픽대회 및 동계패럴림픽대회기념관,http://pom2018.org/sitemap.xml,HTTP Error 404: 404
www.33mf.org,1,sitemap,HTTPError,뿌리관,http://www.33mf.org/sitemap.xml,HTTP Error 404: Not Found
santapost.ihc.go.kr,1,sitemap,HTTPError,산타클로스우체국 대한민국 본점,https://santapost.ihc.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.hcmuseum.kr,1,sitemap,HTTPError,화천박물관,http://www.hcmuseum.kr/sitemap.xml,HTTP Error 404: Not Found
mvfm.kr,1,institution-timeout,TimeoutError,인제산촌민속박물관,http://mvfm.kr/,institution timeout reached
www.dino-expo.com,1,sitemap,HTTPError,경남고성공룡세계엑스포,http://www.dino-expo.com/sitemap.xml,HTTP Error 404: Not Found
www.gngsctf.or.kr,1,sitemap,HTTPError,당항포관광지 자연사박물관,https://www.gngsctf.or.kr/sitemap.xml,HTTP Error 404: 404
www.yangyang.or.kr,1,sitemap,HTTPError,양양문화원,http://www.yangyang.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.neoartcenter.com,1,sitemap,HTTPError,네오아트센터,https://www.neoartcenter.com/sitemap.xml,HTTP Error 404: Not Found
www.wuminartcenter.org,1,sitemap,HTTPError,우민아트센터,http://www.wuminartcenter.org/sitemap.xml,HTTP Error 404: Not Found
www.dbchangko.org,1,sitemap,HTTPError,동부창고,https://www.dbchangko.org/sitemap.xml,HTTP Error 404: Not Found
www.galleryaria.com,1,sitemap,HTTPError,판화 갤러리아리아 그림가게,http://www.galleryaria.com/sitemap.xml,HTTP Error 404: Not Found
www.jp.go.kr,1,sitemap,HTTPError,독서왕김득신문학관,https://www.jp.go.kr/sitemap.xml,HTTP Error 404: Not Found
cheongju.go.kr,1,page,HTTPError,청주고인쇄박물관,http://cheongju.go.kr/jikjiworld/contents.do,HTTP Error 404: Not Found
www.cbec.go.kr,1,sitemap,HTTPError,충청북도교육문화원,http://www.cbec.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.cjmh.or.kr,1,sitemap,HTTPError,청주문화원,http://www.cjmh.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.jpcc.or.kr,1,sitemap,HTTPError,증평문화원,http://www.jpcc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.chungju.go.kr,1,sitemap,HTTPError,충주시문화회관,https://www.chungju.go.kr/sitemap.xml,HTTP Error 404: Not Found
cjecology.kr,1,sitemap,HTTPError,충주자연생태체험관,http://cjecology.kr/sitemap.xml,HTTP Error 404: Not Found
child.nmcik.or.kr,1,sitemap,HTTPError,국립어린이박물관,https://child.nmcik.or.kr/sitemap.xml,HTTP Error 404: 404
soeuisc.com,1,sitemap,HTTPError,소의체육문화센터,http://soeuisc.com/sitemap.xml,HTTP Error 404: Not Found
lottemart.aiibook.net,1,sitemap,HTTPError,롯데마트 문화센터 사상점,https://lottemart.aiibook.net/sitemap.xml,HTTP Error 404: Not Found
www.gijangcc.or.kr,1,sitemap,HTTPError,기장문화원,http://www.gijangcc.or.kr/sitemap.xml,HTTP Error 404: Not Found
kimtschang-yeul.jeju.go.kr,1,page,HTTPError,제주도립김창열미술관,https://kimtschang-yeul.jeju.go.kr/kprogramList.do,HTTP Error 404: 404
www.dumoak.com,1,sitemap,HTTPError,김영갑갤러리두모악,http://www.dumoak.com/sitemap.xml,HTTP Error 404: Not Found
culture.seogwipo.go.kr,1,js-render,TimeoutError,이중섭미술관,http://culture.seogwipo.go.kr/jslee/show/next.htm,"Page.goto: Timeout 12000ms exceeded.
Call log:
  - navigating to ""http://culture.seogwipo.go.kr/jslee/show/next.htm"", waiting until ""domcontentloaded""
"
www.iccjeju.co.kr,1,sitemap,HTTPError,제주국제컨벤션센터,http://www.iccjeju.co.kr/sitemap.xml,HTTP Error 404: Not Found
walartmuseum.or.kr,1,sitemap,HTTPError,왈종 미술관,http://walartmuseum.or.kr/sitemap.xml,HTTP Error 404: Not Found
halladigitalartmuseum.com,1,sitemap,HTTPError,한라디지털아트뮤지엄,http://halladigitalartmuseum.com/sitemap.xml,HTTP Error 404: 404
www.jejusi.go.kr,1,sitemap,HTTPError,용담다목적생활문화센터,https://www.jejusi.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.monooki.co.kr,1,sitemap,HTTPError,모노오끼코리아 제주전시장,http://www.monooki.co.kr/sitemap.xml,HTTP Error 404: Not Found
gallerydaisy.com,1,sitemap,HTTPError,갤러리데이지,http://gallerydaisy.com/sitemap.xml,HTTP Error 404: Not Found
